,iso_code,country,sex,age,year,employment,unemployment,baseline_2020,recovery_score
342,AUS,Australia,Total,15+,2023,64.565,3.668,60.87,3.6950000000000003
343,AUS,Australia,Total,15-24,2023,64.877,8.388,56.265,8.611999999999995
344,AUS,Australia,Total,25+,2023,64.511,2.796,61.701,2.809999999999995
345,AUS,Australia,Male,15+,2023,68.923,3.755,65.566,3.3569999999999993
346,AUS,Australia,Male,15-24,2023,64.199,9.272,55.401,8.797999999999995
347,AUS,Australia,Male,25+,2023,69.784,2.763,67.5,2.284000000000006
348,AUS,Australia,Female,15+,2023,60.341,3.572,56.322,4.018999999999998
349,AUS,Australia,Female,15-24,2023,65.595,7.453,57.181,8.414000000000001
350,AUS,Australia,Female,25+,2023,59.478,2.834,56.175,3.3030000000000044
351,AUS,Australia,Total,15+,2022,64.396,3.728,60.87,3.5260000000000034
352,AUS,Australia,Total,15-24,2022,65.358,8.468,56.265,9.093000000000004
353,AUS,Australia,Total,25+,2022,64.229,2.837,61.701,2.5279999999999987
354,AUS,Australia,Male,15+,2022,68.696,3.779,65.566,3.1299999999999955
355,AUS,Australia,Male,15-24,2022,63.869,9.355,55.401,8.467999999999996
356,AUS,Australia,Male,25+,2022,69.582,2.772,67.5,2.0819999999999936
357,AUS,Australia,Female,15+,2022,60.228,3.672,56.322,3.905999999999999
358,AUS,Australia,Female,15-24,2022,66.939,7.552,57.181,9.757999999999996
359,AUS,Australia,Female,25+,2022,59.122,2.911,56.175,2.9470000000000027
360,AUS,Australia,Total,15+,2021,62.825,5.022,60.87,1.9550000000000054
361,AUS,Australia,Total,15-24,2021,60.853,11.134,56.265,4.588000000000001
362,AUS,Australia,Total,25+,2021,63.172,3.902,61.701,1.4709999999999965
363,AUS,Australia,Male,15+,2021,67.266,5.162,65.566,1.7000000000000028
364,AUS,Australia,Male,15-24,2021,59.381,12.481,55.401,3.979999999999997
365,AUS,Australia,Male,25+,2021,68.729,3.873,67.5,1.2289999999999992
366,AUS,Australia,Female,15+,2021,58.523,4.865,56.322,2.2010000000000005
367,AUS,Australia,Female,15-24,2021,62.416,9.729,57.181,5.234999999999999
368,AUS,Australia,Female,25+,2021,57.874,3.935,56.175,1.6990000000000052
369,AUS,Australia,Total,15+,2020,60.87,6.394,60.87,0.0
370,AUS,Australia,Total,15-24,2020,56.265,14.142,56.265,0.0
371,AUS,Australia,Total,25+,2020,61.701,4.984,61.701,0.0
372,AUS,Australia,Male,15+,2020,65.566,6.439,65.566,0.0
373,AUS,Australia,Male,15-24,2020,55.401,14.99,55.401,0.0
374,AUS,Australia,Male,25+,2020,67.5,4.946,67.5,0.0
375,AUS,Australia,Female,15+,2020,56.322,6.343,56.322,0.0
376,AUS,Australia,Female,15-24,2020,57.181,13.252,57.181,0.0
377,AUS,Australia,Female,25+,2020,56.175,5.028,56.175,0.0
378,AUT,Austria,Total,15+,2025,56.767,5.582,57.224,-0.45699999999999363
379,AUT,Austria,Total,15-24,2025,50.888,10.998,49.834,1.053999999999995
380,AUT,Austria,Total,25+,2025,57.537,4.912,58.272,-0.7349999999999994
381,AUT,Austria,Male,15+,2025,61.53,5.943,62.223,-0.6929999999999978
382,AUT,Austria,Male,15-24,2025,53.784,11.223,51.212,2.5719999999999956
383,AUT,Austria,Male,25+,2025,62.6,5.274,63.882,-1.2819999999999965
384,AUT,Austria,Female,15+,2025,52.211,5.172,52.454,-0.2430000000000021
385,AUT,Austria,Female,15-24,2025,47.842,10.73,48.374,-0.5320000000000036
386,AUT,Austria,Female,25+,2025,52.754,4.503,53.0,-0.24600000000000222
387,AUT,Austria,Total,15+,2024,57.361,5.2,57.224,0.13700000000000045
388,AUT,Austria,Total,15-24,2024,51.271,10.428,49.834,1.4369999999999976
389,AUT,Austria,Total,25+,2024,58.158,4.557,58.272,-0.11399999999999721
390,AUT,Austria,Male,15+,2024,62.139,5.623,62.223,-0.08399999999999608
391,AUT,Austria,Male,15-24,2024,54.172,10.607,51.212,2.9599999999999937
392,AUT,Austria,Male,25+,2024,63.242,4.995,63.882,-0.6400000000000006
393,AUT,Austria,Female,15+,2024,52.793,4.719,52.454,0.33899999999999864
394,AUT,Austria,Female,15-24,2024,48.215,10.215,48.374,-0.15899999999999892
395,AUT,Austria,Female,25+,2024,53.361,4.062,53.0,0.3609999999999971
396,AUT,Austria,Total,15+,2023,57.649,5.264,57.224,0.42500000000000426
397,AUT,Austria,Total,15-24,2023,51.766,10.98,49.834,1.931999999999995
398,AUT,Austria,Total,25+,2023,58.429,4.544,58.272,0.15700000000000358
399,AUT,Austria,Male,15+,2023,62.509,5.476,62.223,0.28600000000000136
400,AUT,Austria,Male,15-24,2023,53.644,10.73,51.212,2.431999999999995
401,AUT,Austria,Male,25+,2023,63.752,4.815,63.882,-0.12999999999999545
402,AUT,Austria,Female,15+,2023,53.007,5.025,52.454,0.5529999999999973
403,AUT,Austria,Female,15-24,2023,49.785,11.263,48.374,1.4109999999999943
404,AUT,Austria,Female,25+,2023,53.411,4.239,53.0,0.41100000000000136
405,AUT,Austria,Total,15+,2022,57.843,4.992,57.224,0.6190000000000069
406,AUT,Austria,Total,15-24,2022,50.76,10.327,49.834,0.9259999999999948
407,AUT,Austria,Total,25+,2022,58.805,4.325,58.272,0.5330000000000013
408,AUT,Austria,Male,15+,2022,62.9,5.163,62.223,0.6769999999999996
409,AUT,Austria,Male,15-24,2022,53.205,10.366,51.212,1.992999999999995
410,AUT,Austria,Male,25+,2022,64.293,4.504,63.882,0.41100000000000847
411,AUT,Austria,Female,15+,2022,53.016,4.797,52.454,0.5619999999999976
412,AUT,Austria,Female,15-24,2022,48.181,10.281,48.374,-0.19300000000000495
413,AUT,Austria,Female,25+,2022,53.636,4.122,53.0,0.6360000000000028
414,AUT,Austria,Total,15+,2021,56.715,6.459,57.224,-0.5089999999999932
415,AUT,Austria,Total,15-24,2021,49.006,12.023,49.834,-0.828000000000003
416,AUT,Austria,Total,25+,2021,57.786,5.756,58.272,-0.4859999999999971
417,AUT,Austria,Male,15+,2021,61.858,6.508,62.223,-0.365000000000002
418,AUT,Austria,Male,15-24,2021,52.157,11.76,51.212,0.9449999999999932
419,AUT,Austria,Male,25+,2021,63.287,5.828,63.882,-0.5949999999999989
420,AUT,Austria,Female,15+,2021,51.806,6.403,52.454,-0.6480000000000032
421,AUT,Austria,Female,15-24,2021,45.676,12.339,48.374,-2.6980000000000004
422,AUT,Austria,Female,25+,2021,52.61,5.676,53.0,-0.39000000000000057
423,AUT,Austria,Total,15+,2020,57.224,5.201,57.224,0.0
424,AUT,Austria,Total,15-24,2020,49.834,10.325,49.834,0.0
425,AUT,Austria,Total,25+,2020,58.272,4.539,58.272,0.0
426,AUT,Austria,Male,15+,2020,62.223,5.364,62.223,0.0
427,AUT,Austria,Male,15-24,2020,51.212,11.419,51.212,0.0
428,AUT,Austria,Male,25+,2020,63.882,4.577,63.882,0.0
429,AUT,Austria,Female,15+,2020,52.454,5.015,52.454,0.0
430,AUT,Austria,Female,15-24,2020,48.374,9.065,48.374,0.0
431,AUT,Austria,Female,25+,2020,53.0,4.497,53.0,0.0
432,AZE,Azerbaijan,Total,15+,2025,59.834,5.457,62.356,-2.5219999999999985
433,AZE,Azerbaijan,Total,15-24,2025,37.714,13.091,39.252,-1.5380000000000038
434,AZE,Azerbaijan,Total,25+,2025,64.614,4.398,67.268,-2.6539999999999964
435,AZE,Azerbaijan,Male,15+,2025,62.948,4.653,66.044,-3.0959999999999965
436,AZE,Azerbaijan,Male,15-24,2025,38.581,11.652,40.88,-2.2989999999999995
437,AZE,Azerbaijan,Male,25+,2025,68.822,3.621,71.855,-3.0330000000000013
438,AZE,Azerbaijan,Female,15+,2025,56.953,6.265,58.982,-2.0289999999999964
439,AZE,Azerbaijan,Female,15-24,2025,36.754,14.707,37.549,-0.7950000000000017
440,AZE,Azerbaijan,Female,25+,2025,60.867,5.167,63.189,-2.3220000000000027
441,AZE,Azerbaijan,Total,15+,2024,60.292,5.648,62.356,-2.064
442,AZE,Azerbaijan,Total,15-24,2024,37.327,13.544,39.252,-1.9250000000000043
443,AZE,Azerbaijan,Total,25+,2024,65.118,4.598,67.268,-2.1500000000000057
444,AZE,Azerbaijan,Male,15+,2024,63.472,4.788,66.044,-2.5719999999999956
445,AZE,Azerbaijan,Male,15-24,2024,38.2,12.038,40.88,-2.6799999999999997
446,AZE,Azerbaijan,Male,25+,2024,69.384,3.767,71.855,-2.4710000000000036
447,AZE,Azerbaijan,Female,15+,2024,57.356,6.511,58.982,-1.6259999999999977
448,AZE,Azerbaijan,Female,15-24,2024,36.366,15.224,37.549,-1.1829999999999998
449,AZE,Azerbaijan,Female,25+,2024,61.322,5.421,63.189,-1.8669999999999973
450,AZE,Azerbaijan,Total,15+,2023,60.716,5.64,62.356,-1.6400000000000006
451,AZE,Azerbaijan,Total,15-24,2023,37.353,13.581,39.252,-1.899000000000001
452,AZE,Azerbaijan,Total,25+,2023,65.546,4.607,67.268,-1.7219999999999942
453,AZE,Azerbaijan,Male,15+,2023,63.953,4.781,66.044,-2.090999999999994
454,AZE,Azerbaijan,Male,15-24,2023,38.279,12.077,40.88,-2.600999999999999
455,AZE,Azerbaijan,Male,25+,2023,69.84,3.777,71.855,-2.0150000000000006
456,AZE,Azerbaijan,Female,15+,2023,57.734,6.5,58.982,-1.2479999999999976
457,AZE,Azerbaijan,Female,15-24,2023,36.342,15.25,37.549,-1.2070000000000007
458,AZE,Azerbaijan,Female,25+,2023,61.726,5.428,63.189,-1.463000000000001
459,AZE,Azerbaijan,Total,15+,2022,61.116,5.65,62.356,-1.240000000000002
460,AZE,Azerbaijan,Total,15-24,2022,37.424,13.616,39.252,-1.828000000000003
461,AZE,Azerbaijan,Total,25+,2022,65.998,4.622,67.268,-1.269999999999996
462,AZE,Azerbaijan,Male,15+,2022,64.378,4.789,66.044,-1.6659999999999968
463,AZE,Azerbaijan,Male,15-24,2022,38.372,12.113,40.88,-2.5080000000000027
464,AZE,Azerbaijan,Male,25+,2022,70.292,3.793,71.855,-1.5630000000000024
465,AZE,Azerbaijan,Female,15+,2022,58.118,6.511,58.982,-0.8639999999999972
466,AZE,Azerbaijan,Female,15-24,2022,36.4,15.267,37.549,-1.149000000000001
467,AZE,Azerbaijan,Female,25+,2022,62.181,5.441,63.189,-1.0080000000000027
468,AZE,Azerbaijan,Total,15+,2021,59.853,6.04,62.356,-2.503
469,AZE,Azerbaijan,Total,15-24,2021,35.213,14.675,39.252,-4.0390000000000015
470,AZE,Azerbaijan,Total,25+,2021,64.975,4.956,67.268,-2.2930000000000064
471,AZE,Azerbaijan,Male,15+,2021,63.055,5.119,66.044,-2.988999999999997
472,AZE,Azerbaijan,Male,15-24,2021,35.985,12.956,40.88,-4.895000000000003
473,AZE,Azerbaijan,Male,25+,2021,69.221,4.096,71.855,-2.6340000000000003
474,AZE,Azerbaijan,Female,15+,2021,56.918,6.957,58.982,-2.064
475,AZE,Azerbaijan,Female,15-24,2021,34.391,16.511,37.549,-3.1580000000000013
476,AZE,Azerbaijan,Female,25+,2021,61.202,5.805,63.189,-1.9870000000000019
477,AZE,Azerbaijan,Total,15+,2020,62.356,7.24,62.356,0.0
478,AZE,Azerbaijan,Total,15-24,2020,39.252,15.129,39.252,0.0
479,AZE,Azerbaijan,Total,25+,2020,67.268,6.158,67.268,0.0
480,AZE,Azerbaijan,Male,15+,2020,66.044,6.092,66.044,0.0
481,AZE,Azerbaijan,Male,15-24,2020,40.88,12.808,40.88,0.0
482,AZE,Azerbaijan,Male,25+,2020,71.855,5.132,71.855,0.0
483,AZE,Azerbaijan,Female,15+,2020,58.982,8.388,58.982,0.0
484,AZE,Azerbaijan,Female,15-24,2020,37.549,17.626,37.549,0.0
485,AZE,Azerbaijan,Female,25+,2020,63.189,7.173,63.189,0.0
486,BDI,Burundi,Total,15+,2025,77.533,0.922,77.737,-0.20399999999999352
487,BDI,Burundi,Total,15-24,2025,51.952,1.678,55.208,-3.2560000000000002
488,BDI,Burundi,Total,25+,2025,92.349,0.673,89.391,2.9579999999999984
489,BDI,Burundi,Male,15+,2025,76.17,1.041,77.682,-1.5120000000000005
490,BDI,Burundi,Male,15-24,2025,46.961,2.176,53.14,-6.179000000000002
491,BDI,Burundi,Male,25+,2025,93.516,0.697,90.722,2.794000000000011
492,BDI,Burundi,Female,15+,2025,78.853,0.811,77.791,1.0619999999999976
493,BDI,Burundi,Female,15-24,2025,56.939,1.265,57.276,-0.3370000000000033
494,BDI,Burundi,Female,25+,2025,91.24,0.65,88.128,3.1119999999999948
495,BDI,Burundi,Total,15+,2024,77.774,0.915,77.737,0.03700000000000614
496,BDI,Burundi,Total,15-24,2024,51.924,1.695,55.208,-3.283999999999999
497,BDI,Burundi,Total,25+,2024,92.381,0.664,89.391,2.989999999999995
498,BDI,Burundi,Male,15+,2024,76.428,1.02,77.682,-1.2540000000000049
499,BDI,Burundi,Male,15-24,2024,46.847,2.232,53.14,-6.292999999999999
500,BDI,Burundi,Male,25+,2024,93.571,0.662,90.722,2.8490000000000038
501,BDI,Burundi,Female,15+,2024,79.077,0.816,77.791,1.2860000000000014
502,BDI,Burundi,Female,15-24,2024,56.997,1.249,57.276,-0.27900000000000347
503,BDI,Burundi,Female,25+,2024,91.25,0.666,88.128,3.122
504,BDI,Burundi,Total,15+,2023,78.082,0.911,77.737,0.34499999999999886
505,BDI,Burundi,Total,15-24,2023,52.078,1.7,55.208,-3.1299999999999955
506,BDI,Burundi,Total,25+,2023,92.402,0.664,89.391,3.0109999999999957
507,BDI,Burundi,Male,15+,2023,76.793,1.016,77.682,-0.8889999999999958
508,BDI,Burundi,Male,15-24,2023,47.029,2.24,53.14,-6.110999999999997
509,BDI,Burundi,Male,25+,2023,93.609,0.663,90.722,2.8870000000000005
510,BDI,Burundi,Female,15+,2023,79.329,0.814,77.791,1.5379999999999967
511,BDI,Burundi,Female,15-24,2023,57.123,1.251,57.276,-0.1530000000000058
512,BDI,Burundi,Female,25+,2023,91.255,0.666,88.128,3.1269999999999953
513,BDI,Burundi,Total,15+,2022,78.385,0.909,77.737,0.6480000000000103
514,BDI,Burundi,Total,15-24,2022,52.213,1.705,55.208,-2.9949999999999974
515,BDI,Burundi,Total,25+,2022,92.421,0.665,89.391,3.030000000000001
516,BDI,Burundi,Male,15+,2022,77.131,1.012,77.682,-0.5510000000000019
517,BDI,Burundi,Male,15-24,2022,47.158,2.25,53.14,-5.981999999999999
518,BDI,Burundi,Male,25+,2022,93.63,0.664,90.722,2.9080000000000013
519,BDI,Burundi,Female,15+,2022,79.598,0.811,77.791,1.8070000000000022
520,BDI,Burundi,Female,15-24,2022,57.268,1.253,57.276,-0.008000000000002672
521,BDI,Burundi,Female,25+,2022,91.273,0.665,88.128,3.144999999999996
522,BDI,Burundi,Total,15+,2021,78.21,1.118,77.737,0.472999999999999
523,BDI,Burundi,Total,15-24,2021,52.264,1.772,55.208,-2.9439999999999955
524,BDI,Burundi,Total,25+,2021,91.826,0.921,89.391,2.434999999999988
525,BDI,Burundi,Male,15+,2021,76.718,1.202,77.682,-0.9639999999999986
526,BDI,Burundi,Male,15-24,2021,46.91,2.218,53.14,-6.230000000000004
527,BDI,Burundi,Male,25+,2021,92.782,0.921,90.722,2.0600000000000023
528,BDI,Burundi,Female,15+,2021,79.651,1.041,77.791,1.8599999999999994
529,BDI,Burundi,Female,15-24,2021,57.618,1.406,57.276,0.34199999999999875
530,BDI,Burundi,Female,25+,2021,90.918,0.921,88.128,2.7900000000000063
531,BDI,Burundi,Total,15+,2020,77.737,1.03,77.737,0.0
532,BDI,Burundi,Total,15-24,2020,55.208,1.69,55.208,0.0
533,BDI,Burundi,Total,25+,2020,89.391,0.817,89.391,0.0
534,BDI,Burundi,Male,15+,2020,77.682,1.086,77.682,0.0
535,BDI,Burundi,Male,15-24,2020,53.14,2.012,53.14,0.0
536,BDI,Burundi,Male,25+,2020,90.722,0.794,90.722,0.0
537,BDI,Burundi,Female,15+,2020,77.791,0.976,77.791,0.0
538,BDI,Burundi,Female,15-24,2020,57.276,1.388,57.276,0.0
539,BDI,Burundi,Female,25+,2020,88.128,0.841,88.128,0.0
540,BEL,Belgium,Total,15+,2025,51.068,5.906,50.422,0.6460000000000008
541,BEL,Belgium,Total,15-24,2025,26.191,17.777,24.081,2.1099999999999994
542,BEL,Belgium,Total,25+,2025,55.067,4.856,54.589,0.47800000000000153
543,BEL,Belgium,Male,15+,2025,55.327,6.147,54.974,0.35300000000000153
544,BEL,Belgium,Male,15-24,2025,27.285,19.602,25.574,1.7109999999999985
545,BEL,Belgium,Male,25+,2025,60.066,4.926,59.872,0.19400000000000261
546,BEL,Belgium,Female,15+,2025,46.977,5.631,46.055,0.921999999999997
547,BEL,Belgium,Female,15-24,2025,25.047,15.59,22.517,2.530000000000001
548,BEL,Belgium,Female,25+,2025,50.33,4.776,49.593,0.7369999999999948
549,BEL,Belgium,Total,15+,2024,51.429,5.7,50.422,1.007000000000005
550,BEL,Belgium,Total,15-24,2024,26.327,17.343,24.081,2.246000000000002
551,BEL,Belgium,Total,25+,2024,55.406,4.689,54.589,0.8170000000000002
552,BEL,Belgium,Male,15+,2024,55.697,6.072,54.974,0.7230000000000061
553,BEL,Belgium,Male,15-24,2024,27.412,19.376,25.574,1.8379999999999974
554,BEL,Belgium,Male,25+,2024,60.411,4.885,59.872,0.5390000000000015
555,BEL,Belgium,Female,15+,2024,47.334,5.276,46.055,1.2790000000000035
556,BEL,Belgium,Female,15-24,2024,25.19,14.898,22.517,2.673000000000002
557,BEL,Belgium,Female,25+,2024,50.669,4.467,49.593,1.0759999999999934
558,BEL,Belgium,Total,15+,2023,51.39,5.547,50.422,0.9680000000000035
559,BEL,Belgium,Total,15-24,2023,26.488,16.119,24.081,2.407
560,BEL,Belgium,Total,25+,2023,55.308,4.641,54.589,0.7190000000000012
561,BEL,Belgium,Male,15+,2023,55.643,5.977,54.974,0.669000000000004
562,BEL,Belgium,Male,15-24,2023,27.054,17.652,25.574,1.4799999999999969
563,BEL,Belgium,Male,25+,2023,60.374,4.978,59.872,0.5020000000000024
564,BEL,Belgium,Female,15+,2023,47.313,5.057,46.055,1.2580000000000027
565,BEL,Belgium,Female,15-24,2023,25.897,14.379,22.517,3.379999999999999
566,BEL,Belgium,Female,25+,2023,50.519,4.258,49.593,0.9259999999999948
567,BEL,Belgium,Total,15+,2022,51.536,5.57,50.422,1.1140000000000043
568,BEL,Belgium,Total,15-24,2022,25.968,16.41,24.081,1.8870000000000005
569,BEL,Belgium,Total,25+,2022,55.573,4.658,54.589,0.9840000000000018
570,BEL,Belgium,Male,15+,2022,55.855,5.847,54.974,0.8810000000000002
571,BEL,Belgium,Male,15-24,2022,26.537,18.131,25.574,0.9629999999999974
572,BEL,Belgium,Male,25+,2022,60.718,4.811,59.872,0.8460000000000036
573,BEL,Belgium,Female,15+,2022,47.4,5.256,46.055,1.3449999999999989
574,BEL,Belgium,Female,15-24,2022,25.375,14.45,22.517,2.8580000000000005
575,BEL,Belgium,Female,25+,2022,50.712,4.483,49.593,1.1189999999999998
576,BEL,Belgium,Total,15+,2021,50.671,6.248,50.422,0.24900000000000233
577,BEL,Belgium,Total,15-24,2021,24.754,18.206,24.081,0.6730000000000018
578,BEL,Belgium,Total,25+,2021,54.774,5.257,54.589,0.18500000000000227
579,BEL,Belgium,Male,15+,2021,55.036,6.608,54.974,0.06200000000000472
580,BEL,Belgium,Male,15-24,2021,25.789,19.908,25.574,0.21499999999999986
581,BEL,Belgium,Male,25+,2021,59.904,5.483,59.872,0.03200000000000358
582,BEL,Belgium,Female,15+,2021,46.486,5.836,46.055,0.4309999999999974
583,BEL,Belgium,Female,15-24,2021,23.671,16.177,22.517,1.154
584,BEL,Belgium,Female,25+,2021,49.922,4.999,49.593,0.3289999999999935
585,BEL,Belgium,Total,15+,2020,50.422,5.545,50.422,0.0
586,BEL,Belgium,Total,15-24,2020,24.081,15.326,24.081,0.0
587,BEL,Belgium,Total,25+,2020,54.589,4.777,54.589,0.0
588,BEL,Belgium,Male,15+,2020,54.974,5.713,54.974,0.0
589,BEL,Belgium,Male,15-24,2020,25.574,15.5,25.574,0.0
590,BEL,Belgium,Male,25+,2020,59.872,4.93,59.872,0.0
591,BEL,Belgium,Female,15+,2020,46.055,5.351,46.055,0.0
592,BEL,Belgium,Female,15-24,2020,22.517,15.117,22.517,0.0
593,BEL,Belgium,Female,25+,2020,49.593,4.603,49.593,0.0
594,BEN,Benin,Total,15+,2025,75.143,1.589,73.645,1.4980000000000047
595,BEN,Benin,Total,15-24,2025,50.981,2.887,47.806,3.1750000000000043
596,BEN,Benin,Total,25+,2025,87.316,1.2,86.912,0.40399999999999636
597,BEN,Benin,Male,15+,2025,76.17,1.79,74.8,1.3700000000000045
598,BEN,Benin,Male,15-24,2025,50.092,3.22,45.952,4.140000000000001
599,BEN,Benin,Male,25+,2025,89.678,1.368,90.135,-0.45700000000000784
600,BEN,Benin,Female,15+,2025,74.125,1.383,72.507,1.617999999999995
601,BEN,Benin,Female,15-24,2025,51.895,2.554,49.719,2.176000000000002
602,BEN,Benin,Female,25+,2025,85.017,1.027,83.809,1.2079999999999984
603,BEN,Benin,Total,15+,2024,75.022,1.637,73.645,1.3770000000000095
604,BEN,Benin,Total,15-24,2024,50.791,3.089,47.806,2.9849999999999994
605,BEN,Benin,Total,25+,2024,87.283,1.201,86.912,0.3709999999999951
606,BEN,Benin,Male,15+,2024,76.153,1.824,74.8,1.3530000000000086
607,BEN,Benin,Male,15-24,2024,49.838,3.57,45.952,3.886000000000003
608,BEN,Benin,Male,25+,2024,89.863,1.307,90.135,-0.27200000000000557
609,BEN,Benin,Female,15+,2024,73.901,1.446,72.507,1.3939999999999912
610,BEN,Benin,Female,15-24,2024,51.772,2.608,49.719,2.0529999999999973
611,BEN,Benin,Female,25+,2024,84.776,1.091,83.809,0.9669999999999987
612,BEN,Benin,Total,15+,2023,75.023,1.641,73.645,1.3780000000000001
613,BEN,Benin,Total,15-24,2023,50.87,3.09,47.806,3.064
614,BEN,Benin,Total,25+,2023,87.297,1.204,86.912,0.3849999999999909
615,BEN,Benin,Male,15+,2023,76.34,1.828,74.8,1.5400000000000063
616,BEN,Benin,Male,15-24,2023,50.188,3.564,45.952,4.236000000000004
617,BEN,Benin,Male,25+,2023,90.043,1.309,90.135,-0.09199999999999875
618,BEN,Benin,Female,15+,2023,73.719,1.448,72.507,1.211999999999989
619,BEN,Benin,Female,15-24,2023,51.574,2.609,49.719,1.8549999999999969
620,BEN,Benin,Female,25+,2023,84.635,1.095,83.809,0.8260000000000076
621,BEN,Benin,Total,15+,2022,74.995,1.685,73.645,1.3500000000000085
622,BEN,Benin,Total,15-24,2022,50.93,3.13,47.806,3.1240000000000023
623,BEN,Benin,Total,25+,2022,87.269,1.247,86.912,0.3569999999999993
624,BEN,Benin,Male,15+,2022,76.48,1.881,74.8,1.6800000000000068
625,BEN,Benin,Male,15-24,2022,50.496,3.606,45.952,4.544000000000004
626,BEN,Benin,Male,25+,2022,90.162,1.36,90.135,0.027000000000001023
627,BEN,Benin,Female,15+,2022,73.527,1.483,72.507,1.019999999999996
628,BEN,Benin,Female,15-24,2022,51.377,2.642,49.719,1.6580000000000013
629,BEN,Benin,Female,25+,2022,84.469,1.129,83.809,0.6599999999999966
630,BEN,Benin,Total,15+,2021,74.681,1.833,73.645,1.0360000000000014
631,BEN,Benin,Total,15-24,2021,49.077,3.242,47.806,1.2710000000000008
632,BEN,Benin,Total,25+,2021,87.776,1.422,86.912,0.8639999999999901
633,BEN,Benin,Male,15+,2021,75.849,2.021,74.8,1.0490000000000066
634,BEN,Benin,Male,15-24,2021,47.854,3.526,45.952,1.902000000000001
635,BEN,Benin,Male,25+,2021,90.653,1.593,90.135,0.5180000000000007
636,BEN,Benin,Female,15+,2021,73.528,1.64,72.507,1.0210000000000008
637,BEN,Benin,Female,15-24,2021,50.338,2.963,49.719,0.6189999999999998
638,BEN,Benin,Female,25+,2021,85.0,1.246,83.809,1.1910000000000025
639,BEN,Benin,Total,15+,2020,73.645,1.518,73.645,0.0
640,BEN,Benin,Total,15-24,2020,47.806,2.96,47.806,0.0
